id,question,gold,extractive,generative,score,margin,generative_truncated,extractive_token_f1,generative_token_f1,extractive_fuzzy,generative_fuzzy,route,hybrid_prediction,hybrid_token_f1,hybrid_fuzzy
721,চুইঝাল বিষয়ে পলিব্যাগ সম্পর্কে কী তথ্য আছে?,বাণিজ্যিকভাবে চুইঝালের বিভিন্ন কাটিং পলিব্যাগে চারা তৈরি করা হয়।,বাণিজ্যিকভাবে চুইঝালের বিভিন্ন কাটিং পলিব্যাগে চারা তৈরি করা হয়।,"পলিব্যাগ উৎপাদিত চারা পরবর্তীতে মূল জমিতে রোপণ করা হয়। এছাড়াও, চারা তৈরির ক্ষেত্রে একটি, দুইটি বা তিনটি গিট সম্পন্ন লতার কাটিং নেয়া হয়। বাণিজ্যিকভা�",-0.8955078125,5.2177734375,True,1.0,0.24242424242424243,1.0,0.5148514851485149,generative,"পলিব্যাগ উৎপাদিত চারা পরবর্তীতে মূল জমিতে রোপণ করা হয়। এছাড়াও, চারা তৈরির ক্ষেত্রে একটি, দুইটি বা তিনটি গিট সম্পন্ন লতার কাটিং নেয়া হয়। বাণিজ্যিকভা�",0.24242424242424243,0.5148514851485149
722,বারি সুপারি-২-এর খোসাসহ একক কাঁচা সুপারির গড় ওজন কত?,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৪০.০০ গ্রাম।,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৪০.০০ গ্রাম।,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৪০.০০ গ্রাম।,6.8515625,2.66015625,False,1.0,1.0,1.0,1.0,extractive,খোসা সহ একক কাঁচা সুপারির গড় ওজন ৪০.০০ গ্রাম।,1.0,1.0
724,গম-পাট-রোপা আমন ফসল বিন্যাসের আগাছা ব্যবস্থাপনার গুরুত্বপূর্ণ সময় কত?,পাট: পাটের জমি ৩০ থেকে ৪০ দিন পর্যন্ত আগাছামুক্ত রাখতে হবে।,রোপা আমন: আমন ধানের জমি ৩০ থেকে ৪০ দিন পর্যন্ত আগাছামুক্ত রাখতে হবে।,গম-পাট-রোপা আমন ফসল বিন্যাসের আগাছা ব্যবস্থাপনার গুরুত্বপূর্ণ সময় ৩০ থেকে ৪০ দিন।,1.5205078125,1.32861328125,False,0.7500000000000001,0.4,0.9038461538461539,0.5942028985507246,extractive,রোপা আমন: আমন ধানের জমি ৩০ থেকে ৪০ দিন পর্যন্ত আগাছামুক্ত রাখতে হবে।,0.7500000000000001,0.9038461538461539
739,জোয়ার সার ব্যবস্থাপনায় কী নির্দেশনা আছে?,দ্বিতীয় ভাগ ইউরিয়া বীজ গজানোর ২৫-৩০ দিন পর উপরি প্রয়োগ করতে হয় তৃতীয় ভাগ গাছে ফুল আসার সময় দিতে হয়।,জমিতে পর্যাপ্ত 'জো' না থাকলে বীজ বপনের পর জমিতে সেচ দিতে হবে।,সেচের ব্যবস্থা না থাকলে সমস্ত সার শেষ চাষের সময় প্রয়োগ করা উত্তম।,-6.15234375,1.171875,False,0.18181818181818182,0.12121212121212123,0.4429530201342282,0.4171779141104295,generative,সেচের ব্যবস্থা না থাকলে সমস্ত সার শেষ চাষের সময় প্রয়োগ করা উত্তম।,0.12121212121212123,0.4171779141104295
742,বারি ডাঁটা-৪-এর ফলন কত?,শাক হিসেবে হেক্টর প্রতি গড় ফলন ১২-১৫ টন এবং ডাঁটা হিসেবে হেক্টর প্রতি গড় ফলন ৫০-৫২ টন।,বারি ডাঁটা-৪ সারা বছর চাষোপযোগী জাত এবং বীজ বপনের ১০০-১০৫ দিন পর ফুল আসে এবং ১২০ দিন পর কাণ্ডে হালকা আঁশ গঠিত হয়।,বারি ডাঁটা-৪ শাক হিসেবে হেক্টর প্রতি গড় ফলন ১২-১৫ টন এবং ডাঁটা হিসেবে হেক্টর প্রতি গড় ফলন ৫০-৫২ টন।,4.09765625,6.40234375,False,0.0909090909090909,0.9268292682926829,0.44303797468354433,1.0,extractive,বারি ডাঁটা-৪ সারা বছর চাষোপযোগী জাত এবং বীজ বপনের ১০০-১০৫ দিন পর ফুল আসে এবং ১২০ দিন পর কাণ্ডে হালকা আঁশ গঠিত হয়।,0.0909090909090909,0.44303797468354433
745,আলুর টিউবার মথ ব্যবস্থাপনার ক্ষতির পরিমাণ কত হতে পারে?,অতিরিক্ত আক্রমণে ক্ষতির পরিমাণ প্রায় ১০০ ভাগ হতে পারে।,অতিরিক্ত আক্রমণে ক্ষতির পরিমাণ প্রায় ১০০ ভাগ হতে পারে।,অতিরিক্ত আক্রমণে ক্ষতির পরিমাণ প্রায় ১০০ ভাগ হতে পারে।,-5.4140625,1.5703125,False,1.0,1.0,1.0,1.0,generative,অতিরিক্ত আক্রমণে ক্ষতির পরিমাণ প্রায় ১০০ ভাগ হতে পারে।,1.0,1.0
747,বারি মরিচ-৬ বিষয়ে মরিচের দৈর্ঘ্য সম্পর্কে কী তথ্য আছে?,ফল মাঝারি লম্বা এবং প্রতিটি মরিচের দৈর্ঘ্য ৪-৫ সেমি।,ফল মাঝারি লম্বা এবং প্রতিটি মরিচের দৈর্ঘ্য ৪-৫ সেমি।,বারি মরিচ-৬ ফলের মধ্যে মরিচের দৈর্ঘ্য ৪-৫ সেমি।,0.517578125,2.869140625,False,1.0,0.5,1.0,0.7010309278350516,generative,বারি মরিচ-৬ ফলের মধ্যে মরিচের দৈর্ঘ্য ৪-৫ সেমি।,0.5,0.7010309278350516
751,বারি পানিকচু-৯-এর প্রতি গাছে লতির সংখ্যা ও ওজন কত?,"প্রতিটি লতির গড় ওজন ৩৩ গ্রাম, দৈর্ঘ্য ৬৪ সেমি এবং ব্যাস প্রায় ১.০ সেমি।",গাছপ্রতি লতির গড় সংখ্যা ২৪টি এবং গড় ওজন ৮০০ গ্রাম।,বারি পানিকচু-৯-এর প্রতি গাছে লতির গড় সংখ্যা ৩০ টি এবং গড় ওজন ৮০০ গ্রাম।,3.34375,0.306640625,False,0.4,0.3225806451612903,0.6376811594202898,0.5970149253731344,extractive,গাছপ্রতি লতির গড় সংখ্যা ২৪টি এবং গড় ওজন ৮০০ গ্রাম।,0.4,0.6376811594202898
755,কাঁঠাল চাষে বপন বা রোপণের দূরত্ব কত?,কাঁঠালের ক্ষেত্রে সাধারণত: গাছ থেকে গাছ ও সারি থেকে সারির দূরত্ব ৮ × ৮ মিটার রাখতে হবে।,কাঁঠালের ক্ষেত্রে সাধারণত: গাছ থেকে গাছ ও সারি থেকে সারির দূরত্ব ৮ × ৮ মিটার রাখতে হবে।,কাঁঠালের ক্ষেত্রে সাধারণত: গাছ থেকে গাছ ও সারি থেকে সারির দূরত্঵ ৮ × ৮ মিটার রাখতে হবে।,3.248046875,2.0810546875,False,1.0,0.9375,1.0,0.9861111111111112,extractive,কাঁঠালের ক্ষেত্রে সাধারণত: গাছ থেকে গাছ ও সারি থেকে সারির দূরত্ব ৮ × ৮ মিটার রাখতে হবে।,1.0,1.0
759,চিনা চাষে বপন বা রোপণের দূরত্ব কত?,৬-৮ সেমি দূরত্বে একটি করে চারা রেখে মাঝের চারাগুলো তুলে ফেলতে হবে।,৬-৮ সেমি দূরত্বে একটি করে চারা রেখে মাঝের চারাগুলো তুলে ফেলতে হবে।,চিনা চাষে বপন বা রোপণের দূরত্ব সম্পর্কে প্রদত্ত তথ্যে সিদ্ধান্ত নেওয়া সম্ভব নয়। তথ্য চিনা চাষে বপন বা রোপণের দূরত্ব বিশেষভাবে বর্ণনা করে না।,-3.849609375,0.337890625,False,1.0,0.05405405405405406,1.0,0.3793103448275862,generative,চিনা চাষে বপন বা রোপণের দূরত্ব সম্পর্কে প্রদত্ত তথ্যে সিদ্ধান্ত নেওয়া সম্ভব নয়। তথ্য চিনা চাষে বপন বা রোপণের দূরত্ব বিশেষভাবে বর্ণনা করে না।,0.05405405405405406,0.3793103448275862
761,বারি কফি-১ চারা লাগানোর পর খুঁটির সঙ্গে কী করতে হবে?,বর্ষা মৌসুমের বাতাস থেকে রক্ষার জন্য চারাকে খুঁটির সাথে বেঁধে দিতে হবে।,তারপর চারাটি খুঁটির সাথে বেঁধে দিতে হবে এবং চারার গোড়ায় ঝাঁঝরি দিয়ে পানি দিতে হবে।,চারাটি খুঁটির সাথে বেঁধে দিতে হবে।,1.201171875,2.275390625,False,0.3703703703703704,0.5555555555555556,0.5793103448275861,0.8813559322033899,extractive,তারপর চারাটি খুঁটির সাথে বেঁধে দিতে হবে এবং চারার গোড়ায় ঝাঁঝরি দিয়ে পানি দিতে হবে।,0.3703703703703704,0.5793103448275861
765,বারি কফি-১-এর ফসল সংগ্রহের নির্দেশনা কী?,বীজের গাছে ফল সংগ্রহ করতে সাধারণত রোবাস্টার ক্ষেত্রে ৩ বছর এবং এরাবিকার ক্ষেত্রে ২ বছর সময় প্রয়োজন।,বারি চুইঝাল-১ লাগানোর বা রোপণের ১.৫-২ বছরের মধ্যে ফসল সংগ্রহের উপযোগী হয়।,এরাবিকা সাধারণত অক্টোবর থেকে নভেম্বর মাসের শুরু থেকে সংগ্রহ করার উপযোগী হয়।,1.7900390625,8.6689453125,False,0.0625,0.13793103448275862,0.4177215189873418,0.5477707006369427,extractive,বারি চুইঝাল-১ লাগানোর বা রোপণের ১.৫-২ বছরের মধ্যে ফসল সংগ্রহের উপযোগী হয়।,0.0625,0.4177215189873418
777,সয়াবিন-রোপা আউশ-রোপা আমন ফসল বিন্যাস চাষের অর্থনৈতিক ফলাফল সম্পর্কে কী বলা হয়েছে?,আধুনিক ফসল ব্যবস্থাপনা অনুসরণ করায় উন্নত এ ফসল বিন্যাসে নিট মুনাফা শতকরা ৪২ ভাগ বৃদ্ধি পেয়েছে।,তিন ফসল ভিত্তিক উন্নত এ ফসল বিন্যাসে আউশ মৌসুমে ব্রি ধান৪৮ অন্তর্ভুক্ত করায় ধানের সমতুল্য ফলন ১২.৬৫ টন/হেক্টর/বছর পাওয়া গেছে যা প্রচলিত ফসল বিন্যাসের চেয়ে ৫৬% বেশি।,"সয়াবিন-রোপা আউশ-রোপা আমন ফসল বিন্যাস চাষের অর্থনৈতিক ফলাফল সম্পর্কে বলা হয়েছে যে, আধুনিক ফসল ব্যবস্থাপনা অনুসরণ করায় উন্নত এ ফসল বিন্যাসে নিট মুনাফা",-1.546875,2.3671875,True,0.26086956521739135,0.5365853658536586,0.49193548387096775,0.8181818181818181,generative,"সয়াবিন-রোপা আউশ-রোপা আমন ফসল বিন্যাস চাষের অর্থনৈতিক ফলাফল সম্পর্কে বলা হয়েছে যে, আধুনিক ফসল ব্যবস্থাপনা অনুসরণ করায় উন্নত এ ফসল বিন্যাসে নিট মুনাফা",0.5365853658536586,0.8181818181818181
778,কাসাভার সারের মাত্রা সম্পর্কে কী তথ্য আছে?,সম্পূর্ণ গোবর সার (১০.১৫ টন) ও টিএসপি (১২৫ কেজি) শেষ জমি চাষের সময় ভালভাবে মাটির সাথে মিশিয়ে দিতে হয়।,অধিক শাখা-প্রশাখাযুক্ত জাতের কাসাভার ক্ষেত্রে রোপণ দূরত্ব ৯০ × ৯০ সে.মি. এবং কম শাখা-প্রশাখা যুক্ত জাতের ক্ষেত্রের রোপণ দূরত্ব ৭৫ × ৭৫ সে.মি. হলে ভাল ফলন হবে।,সম্পূর্ণ গোবর সার (১০.১৫ টন) ও টিএসপি (১২৫ কেজি) শেষ জমি চাষের সময় ভালভাবে মাটির সাথে মিশিয়ে দিতে হয়।,-4.74609375,0.33984375,False,0.0,1.0,0.34418604651162793,1.0,generative,সম্পূর্ণ গোবর সার (১০.১৫ টন) ও টিএসপি (১২৫ কেজি) শেষ জমি চাষের সময় ভালভাবে মাটির সাথে মিশিয়ে দিতে হয়।,1.0,1.0
784,মেটে আলু কীভাবে সংরক্ষণ করতে হবে?,মেটে আলু সাধারণ তাপমাত্রা অর্থাৎ ৩০ ডিগ্রি সে. তাপমাত্রায় সহজেই ৬ মাস পর্যন্ত সংরক্ষণ করা যায়।,মেটে আলু সাধারণ তাপমাত্রা অর্থাৎ ৩০ ডিগ্রি সে. তাপমাত্রায় সহজেই ৬ মাস পর্যন্ত সংরক্ষণ করা যায়।,মেটে আলু সাধারণ তাপমাত্রা অর্থাৎ ৩০ ডিগ্রি সে. তাপমাত্রায় সহজেই ৬ মাস পর্যন্ত সংরক্ষণ করা যায়। ঠান্ডা ও উত্তম বায়ু চলাচলযুক্ত ঘরে ১-২ স্তরে ২-৩,3.10546875,2.583984375,True,1.0,0.7441860465116279,1.0,1.0,extractive,মেটে আলু সাধারণ তাপমাত্রা অর্থাৎ ৩০ ডিগ্রি সে. তাপমাত্রায় সহজেই ৬ মাস পর্যন্ত সংরক্ষণ করা যায়।,1.0,1.0
787,বারি সুপারি-২ চাষে কী পরিমাণ ফলন পাওয়া যায়?,খোসাসহ কাঁচা সুপারির গড় ফলন ৩৪.৪৮ টন/হেক্টর (উচ্চ ফলনশীল)।,খোসাসহ কাঁচা সুপারির গড় ফলন ৩৪.৪৮ টন/হেক্টর (উচ্চ ফলনশীল)।,বারি সুপারি-২ চাষে খোসাসহ কাঁচা সুপারির গড় ফলন ৩৪.৪৮ টন/হেক্টর এবং খোসাসহ শুকনা সুপারির গড় ফলন ১২.০৭ টন/হেক্টর পাওয়া যায়।,0.215087890625,0.3800048828125,False,1.0,0.5,1.0,0.88,generative,বারি সুপারি-২ চাষে খোসাসহ কাঁচা সুপারির গড় ফলন ৩৪.৪৮ টন/হেক্টর এবং খোসাসহ শুকনা সুপারির গড় ফলন ১২.০৭ টন/হেক্টর পাওয়া যায়।,0.5,0.88
788,মরিচ কীভাবে সংরক্ষণ করতে হবে?,মরিচ শুকানোর পরে ছায়াযুক্ত স্থানে ঠান্ডা করে সংরক্ষণ করতে হবে।,মরিচ শুকানোর পরে ছায়াযুক্ত স্থানে ঠান্ডা করে সংরক্ষণ করতে হবে।,মরিচ শুকানোর পরে ছায়াযুক্ত স্থানে ঠান্ডা করে সংরক্ষণ করতে হবে।,4.48828125,7.0390625,False,1.0,1.0,1.0,1.0,extractive,মরিচ শুকানোর পরে ছায়াযুক্ত স্থানে ঠান্ডা করে সংরক্ষণ করতে হবে।,1.0,1.0
796,বারি চুইঝাল-১-এর পাতা সম্পর্কে কী তথ্য আছে?,পাতার দৈর্ঘ্য ১৮-২০ সেমি এবং প্রস্থ ১২-১৪ সে.মি.।,বারি চুইঝাল-১ লাগানোর বা রোপণের ১.৫-২ বছরের মধ্যে ফসল সংগ্রহের উপযোগী হয়।,বারি চুইঝাল-১র পাতার দৈর্ঘ্য ১৮-২০ সেমি এবং প্রস্থ ১২-১৪ সে.মি।,-1.63671875,5.98046875,False,0.0,0.88,0.35593220338983045,1.0,generative,বারি চুইঝাল-১র পাতার দৈর্ঘ্য ১৮-২০ সেমি এবং প্রস্থ ১২-১৪ সে.মি।,0.88,1.0
797,মসুর অণুজীব সার প্রযুক্তি কোথায় বা কোন ক্ষেত্রে উপযোগী?,বাংলাদেশের মসুর ডাল উৎপাদনকারী সকল এলাকাসমূহে ব্যবহার করা যাবে।,এ প্রযুক্তি ব্যবহার করে কৃষক মাঠে উন্নত জাতের মসুর (বারি মসুর-৮) চাষ করলে হেক্টরপ্রতি ১৮০০-২০০০ কেজি ফলন পাওয়া সম্ভব।,মসুর অণুজীব সার প্রযুক্তি বাংলাদেশের মসুর ডাল উৎপাদনকারী সকল এলাকাসমূহে ব্যবহার করা যাবে।,-1.53125,1.1328125,False,0.13333333333333333,0.8181818181818181,0.4186046511627907,1.0,generative,মসুর অণুজীব সার প্রযুক্তি বাংলাদেশের মসুর ডাল উৎপাদনকারী সকল এলাকাসমূহে ব্যবহার করা যাবে।,0.8181818181818181,1.0
799,বারি কাঁঠাল-৬-এর গাছের গঠন বা বৃদ্ধির বৈশিষ্ট্য কী?,"গাছ বিস্তৃত ডাল-পালা বিশিষ্ট, সতেজ ও সবুজ।","বারি মরিচ-৬ কাঁচা অবস্থায় গাঢ় কালচে, ফলের গায়ের পার্শ্বে আংশিক বা সামগ্রিক (মৌসুম ভেদে) কালচে রং থাকে এবং পরিপক্ক অবস্থায় উজ্জ্বল, গাঢ় লাল রং বিশিষ্ট।","বারি কাঁঠাল-৬-এর গাছের গঠন বা বৃদ্ধির বৈশিষ্ট্য হল গাছ বিস্তৃত ডাল-পালা বিশিষ্ট, সতেজ ও সবুজ।",-1.431640625,4.361328125,False,0.058823529411764705,0.6153846153846153,0.311377245508982,1.0,generative,"বারি কাঁঠাল-৬-এর গাছের গঠন বা বৃদ্ধির বৈশিষ্ট্য হল গাছ বিস্তৃত ডাল-পালা বিশিষ্ট, সতেজ ও সবুজ।",0.6153846153846153,1.0
