id,question,doc_1,title_1,context_1,source_1,reranker_score_1,doc_2,title_2,context_2,source_2,reranker_score_2,doc_3,title_3,context_3,source_3,reranker_score_3,extractive_sentence,extractive_score
973,ছাদ বাগানের স্মার্ট সেচ সম্পর্কে খুব সহজেই সেচ বিষয়ে কী বলা হয়েছে?,420,ছাদ বাগান: স্মার্ট সেচ: সেচ ব্যবস্থাপনা,খুব সহজেই সেচ সিডিউল এবং সেচের পানির পরিমাণ ডিজিটাল পদ্ধতিতে বা স্মার্ট মাধ্যমে নিয়ন্ত্রণ করা যায়।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,4.4765625,416,ছাদ বাগান: স্মার্ট সেচ: সেচ ব্যবস্থাপনা,এভাবেই স্মার্ট সেচ পদ্ধতিটিতে সেচের সময় ও নির্দিষ্ট অন্তর স্বয়ংক্রিয় ভাবে নিয়ন্ত্রণ করা হয়।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,1.97265625,412,ছাদ বাগান: স্মার্ট সেচ: সেচ ব্যবস্থাপনা,স্মার্ট সেচ পদ্ধতির আর্কিটেকচার স্মার্ট সেচ ব্যবস্থাপনা পদ্ধতিটির গুরুত্বপূর্ণ অংশসমূহের বর্ণনা পানির ট্যাংক ব্যবহার করা হয় যা ছাদে অবস্থিত থাকে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,1.658203125,খুব সহজেই সেচ সিডিউল এবং সেচের পানির পরিমাণ ডিজিটাল পদ্ধতিতে বা স্মার্ট মাধ্যমে নিয়ন্ত্রণ করা যায়।,-0.28857421875
974,কাঁঠালের সার প্রয়োগ সম্পর্কে কী বলা হয়েছে?,230,কাঁঠাল: সার ব্যবস্থাপনা,চারা রোপণের পর গাছের সুষ্ঠু বৃদ্ধির জন্য গাছের বয়স ও চাহিদা মাফিক নিয়মিত সার প্রয়োগ করা আবশ্যক।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,1.529296875,227,কাঁঠাল: রোপণ বা বপনের দূরত্ব,কাঁঠালের ক্ষেত্রে সাধারণত: গাছ থেকে গাছ ও সারি থেকে সারির দূরত্ব ৮ × ৮ মিটার রাখতে হবে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-2.837890625,349,চুইঝাল: সার ব্যবস্থাপনা,প্রতি বছর বর্ষার আগে ও পরে গাছের গোড়া থেকে ৫০ সেমি দূরে সার প্রয়োগ করতে হবে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-3.111328125,কাঁঠালের ক্ষেত্রে সাধারণত: গাছ থেকে গাছ ও সারি থেকে সারির দূরত্ব ৮ × ৮ মিটার রাখতে হবে।,0.56201171875
975,টমেটোর সমন্বিত আগাছা ব্যবস্থাপনা চাষের জন্য উপযুক্ত মাটির পিএইচ কত?,380,টমেটো: সমন্বিত আগাছা ব্যবস্থাপনা: মাটি ও জমির উপযোগিতা,মাটির পিএইচ ৬-৭ হলে ভালো হয়।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,7.31640625,381,টমেটো: সমন্বিত আগাছা ব্যবস্থাপনা: সার ব্যবস্থাপনা,"সম্পূর্ণ ইউরিয়া এবং এমওপি সার রোপণের ১০,২৫ ও ৪০ দিন পর তিনটি সমান ডোজে মাটিতে প্রয়োগ করতে হবে।",https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-0.07183837890625,379,টমেটো: সমন্বিত আগাছা ব্যবস্থাপনা: আগাছা ব্যবস্থাপনা,"টমেটোর সর্বোচ্চ ফলন পেতে একটি নির্দিষ্ট সময় পর্যন্ত জমি আগাছা মুক্ত রাখলেই চলে, যা অতি সহজেই সমন্বিত আগাছা ব্যবস্থাপনা অর্থাৎ আগাছানাশক ও নিড়ানী দুটোর সমন্বয়ের দ্বারা করা সম্ভব।",https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-1.484375,মাটির পিএইচ ৬-৭ হলে ভালো হয়।,0.11395263671875
976,চিনার আগাছা ব্যবস্থাপনায় কী করতে বলা হয়েছে?,175,চিনা: আগাছা ব্যবস্থাপনা,ক্ষেতে আগাছা জন্মালে তা নিড়ানী দিয়ে তুলে ফেলা দরকার।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,0.8173828125,407,পালংশাক: কম্পোস্ট ব্যবস্থাপনা: আগাছা ব্যবস্থাপনা,"আগাছা-রোগ-পোকা দমন: বীজ বপনের ১৪ এবং ২৮ দিন পর আগাছা দমন করতে হয়, কোনো প্রকার বালাইনাশকের প্রয়োজন হয় না।",https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-1.9541015625,299,সুপারি: আগাছা ব্যবস্থাপনা,সার ও সেচ দেয়ার আগে অবশ্যই আগাছা পরিষ্কার করতে হবে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-1.9931640625,সার ও সেচ দেয়ার আগে অবশ্যই আগাছা পরিষ্কার করতে হবে।,-4.31640625
977,সুপারি: বীজতলা উত্তর দক্ষিণে লম্বা প্রসঙ্গে কী তথ্য আছে?,290,সুপারি: বীজতলা প্রস্তুতি ও চারা,বীজতলা উত্তর দক্ষিণে লম্বা হলে ভালো হয়।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,4.43359375,289,সুপারি: বীজতলা প্রস্তুতি ও চারা,প্রতিটি বীজতলা ১-১.৫ মিটার চওড়া এবং ৩ মিটার লম্বা হওয়া উচিত।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,1.302734375,292,সুপারি: বীজতলা প্রস্তুতি ও চারা,বীজ সংগ্রহ করার পর দেরী না করে বীজতলায় বীজ রোপণ করতে হবে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-2.287109375,বীজতলা উত্তর দক্ষিণে লম্বা হলে ভালো হয়।,2.78515625
978,আলুর ফসল সংগ্রহের নির্দেশনা কী?,25,আলু: ফসল সংগ্রহ,"শুষ্ক, উজ্জ্বল ও ভাল আবহাওয়াতে আলু উত্তোলন করতে হবে।",https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,1.45703125,26,আলু: ফসল সংগ্রহ,আলু উঠানোর পর প্রখর রৌদ্রে রাখা যাবে না।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,0.429931640625,11,বারি আলু-১০২: ফসল সংগ্রহ,৭০-৭৫ দিনে আগাম আলু উত্তোলন করে বাজারজাত করা যায়।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,0.423095703125,আলু উঠানোর পর প্রখর রৌদ্রে রাখা যাবে না।,-4.14453125
979,বারি কফি-১ বিষয়ে পাকা অবস্থায় লাল সম্পর্কে কী তথ্য আছে?,330,বারি কফি-১: ফলের বৈশিষ্ট্য,পাকা অবস্থায় ফল লাল বর্ণ ধারণ করে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,4.54296875,305,বারি কফি-১: ফলন,কফির জাত বারি কফি-১ উচ্চ ফলনশীল (গাছ প্রতি গড় ফলন ৭.৯৪ কেজি) ও নিয়মিত ফলদানকারী।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-1.8134765625,308,বারি কফি-১: বীজ বা দানার বৈশিষ্ট্য,বিন/বীজ গোলাকৃতির সবুজাভ বাদামী রং ধারণ করে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-1.966796875,পাকা অবস্থায় ফল লাল বর্ণ ধারণ করে।,0.2607421875
980,অড়হর সার প্রয়োগ সম্পর্কে কী বলা হয়েছে?,210,অড়হর: সার ব্যবস্থাপনা,সার ব্যবস্থাপনা: অড়হর ফসলে তেমন একটা সারের প্রয়োজন হয় না।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-0.505859375,202,অড়হর: মাটি ও জমির উপযোগিতা,"মাটির পিএইচ মাত্রা ৫.৫ থেকে ৭.৫ সহ পূর্ণ রোদ, উর্বর এবং সুনিষ্কাশিত দোআঁশ মাটি অড়হর চাষের জন্য সবচেয়ে উপযোগী।",https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-2.71484375,201,অড়হর: উপযোগিতা,বাংলাদেশের প্রায় সকল অঞ্চলে এটি চাষ উপযোগী।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-2.802734375,সার ব্যবস্থাপনা: অড়হর ফসলে তেমন একটা সারের প্রয়োজন হয় না।,-1.06640625
981,চিয়ার সারের মাত্রা সম্পর্কে কী তথ্য আছে?,160,চিয়া: সার ব্যবস্থাপনা,"সার ব্যবস্থাপনা: ইউরিয়া: ১৫০ কেজি/হেক্টর, মিউরেট অব পটাশ: ৬০ কেজি/হেক্টর, টিএসপি: ৮০ কেজি/হেক্টর।",https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-1.97265625,161,চিয়া: সার ব্যবস্থাপনা,যে সমস্ত জমিতে বোরণ ও জিংকের ঘাটতি আছে সেসব জমিতে কাঙ্ক্ষিত ফলন পাওয়ার জন্য হেক্টর প্রতি ৫ কেজি হারে বরিক এসিড ও জিংক সালফেট প্রয়োগ করত হবে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-4.05078125,158,চিয়া: জলাবদ্ধতা ও পানি নিষ্কাশন,চিয়ার এ লাইনটি চারা অবস্থায় ২-৩ দিন পর্যন্ত জলাবদ্ধতা সহ্য করতে পারে।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,-4.72265625,চিয়ার এ লাইনটি চারা অবস্থায় ২-৩ দিন পর্যন্ত জলাবদ্ধতা সহ্য করতে পারে।,-6.58984375
982,বারি মেটে আলু-৪-এর শুষ্ক পদার্থের পরিমাণ কত?,65,বারি মেটে আলু-৪: শুষ্ক পদার্থ,শুষ্ক পদার্থের পরিমাণ ২৯.৯৪ ± ১।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,8.671875,63,বারি মেটে আলু-৩: শুষ্ক পদার্থ,শুষ্ক পদার্থের পরিমাণ ২৮.৫৬ ± ১।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,3.794921875,18,বারি আলু-১০৩: শুষ্ক পদার্থ,শুষ্ক পদার্থ ২০% এর উপরে যা অনুকূল পরিবেশে ২২% পর্যন্ত হয়।,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-bari/2024/12/26c584aa513c4e7b9b7cc65b0f81fd94.pdf,1.6953125,শুষ্ক পদার্থের পরিমাণ ২৯.৯৪ ± ১।,1.4150390625
